Brand,Year,Material,ProductLine,Model,StringConfiguration,Color,BodyType,Hand,Price
Schecter,2018,,,SCHECTER293,6,Brown,Solid,Right handed,999.00
Unbranded,2018,,,,6 String,Blue,Solid,Right-Handed,299.00
Schecter,2018,,,SCHCETER298,6,Black,Solid,Right handed,899.00
,,,,,,,,,527.00
Unbranded,,,,,,,,,297.00
,,,,,,,,,472.00
Ibanez,,,,,,,,,1999.99
ESP LTD,2019,,,LEC1000TFMHBSF,6,Sunburst,Solid,Right handed,999.00
Unbranded,2019,Mahogany,,,6 String,Same as photo,Solid,,378.00
Fender Custom Shop,,,,,,,,,4300.00
Music Palace,,Mahogany,,Custom,6 String,Blue,,Right-Handed,439.90
Unbranded,2018,,,,6 String,brown,Solid,Right-Handed,288.00
Schecter,Unknown,,,1831,6,Red,Solid,Left handed,999.00
Washburn,,Basswood,,,,,Solidbody,,699.00
Hamer,2018,Mahogany,,Flat Top Sunburst,6,,Solid,Right-Handed,699.99
Jackson,,Basswood,,,,,Solidbody,,549.99
,,,,,,,,,323.88
OM,2016,Solid Wood,,S1 Modern,6 String,Natural Mahogany,Solid,,1375.00
Fender,,Alder,,,,,Solidbody,,1549.99
Schecter Guitar Research,,,,,,,,,1099.00
,,,,,,,,,472.00
Ibanez,,,,,,,,,1999.99
ESP LTD,2019,,,LEC1000TFMHBSF,6,Sunburst,Solid,Right handed,999.00
Unbranded,2019,Mahogany,,,6 String,Same as photo,Solid,,378.00
Fender Custom Shop,,,,,,,,,4300.00
Music Palace,,Mahogany,,Custom,6 String,Blue,,Right-Handed,439.90
Unbranded,2018,,,,6 String,brown,Solid,Right-Handed,288.00
Fender,,Ash,,,,,Semi-Hollow Body,,924.99
Ibanez,,,,,,,,,599.99
Schecter,Unknown,,,1831,6,Red,Solid,Left handed,999.00
ESP LTD,,,,,6,Green,Solid,,1149.00
Unbranded,2019,Maple,,YL-Q35B,6 String,Black,Semi-Hollow,Right-Handed,346.40
Music Palace,,Mahogany,,Custom,6 String,Burgundy,,Right-Handed,344.90
Schecter Guitar Research,,,,,,,,,899.00
Epiphone,,,,Riviera Custom P93,6 String,Black Pearl / Gold Bindings,,,629.00
Ernie Ball Music Man,,,,,,,,,2349.00
Schecter,2018,,,SCHECTER1288,6,Blue,Solid,Right handed,799.00
ESP LTD,Unknown,,,XPS1000FMVSH,6,Blue,Semi Hollow,Right handed,899.00
Schecter,,,,,6,,,,4500.00
Ernie Ball,,,,,,,,,3499.00
P&P,2019,Solid Wood,,CC,6 String,2TS,Solid,Right-Handed,369.00
Mayones,,,,,,,,,2690.00
DEAN ZELINSKY,,,,Strettavita Custom,6 String,,,,599.99
Fender Custom Shop,,,,,,,,,4240.00
SCHECTER,,,,,,N/A,,,1083.00
Music Palace,,Mahogany,,Custom,6 String,Red,,Right-Handed,362.90
Ibanez,,,,,,,,,285.88
EVH,,Basswood,,,,,Solidbody,,949.99
Ernie Ball Music Man,,,,,,,,,3399.00
Dean,,,Tyrant,,6 String,War Eternal Graphic,Solid,Right-Handed,359.00
Schecter,Unknown,,,1824,8,Red,Solid,Right handed,1029.00
ESP Guitar,,,,LBK600MGSBS,,,,,1149.00
Unbranded,,Solid Wood,,LP,6 String,Luxury Green,Solid Wood,,319.00
ESP LTD,,,,,6,,Solid,,899.00
Schecter,2013,,,MWKRCR,6,Natural,Solid,Right handed,3495.00
Fender CS,2010,Ash,,R-,N/A,N/A,,Right-Handed,4617.00
Ernie Ball Music Man,,,,,,,,,2099.00
GROTE,2019,solid wood,,Grote 500 Green,6 String,Cherry,Solid,Right-Handed,289.00
,,,,,,,,,562.00
Ernie Ball Music Man,,,,,,,,,3499.00
Schecter,Unknown,,,C-7,7 String,Red,Solid,Left handed,999.00
YAMAHA,,,,,,,,,705.00
Ibanez,,,,IRG2,6 String,,,,649.99
Ernie Ball Music Man,,,,,,,,,2349.00
Dean Guitars,,,,,,,,,1249.00
Ernie Ball Music Man,,,,,,,,,2099.00
FUJIGEN,,,,NLC100,,,,,782.35
Dean,,,,ML79FTBZ,6 String,,,Right-Handed,649.00
Dean,,,,,6,Sunburst,,,1199.00
ESP,,,,,,,,,1049.00
Schecter,Unknown,,,1185,7,Black,Solid,Right handed,749.00
NO BRAND,,,,,,,,,401.55
Ernie Ball,,,,,,,,,2999.00
Custom Shop,Current,Maple top,Maple Top Series,Custom Quilted Maple,6 String,Quilted Maple,Solid,Right-Handed,484.45
Fender Custom Shop,,,,,,,,,4250.00
ESP,,,,USA TE-II HT VSF,6,Others,Solid,,3499.00
,,,,,,,,,447.00
Ibanez,,,,AG-85,,,AG-85,,766.00
ESP,,,,,7,,Solid,,3899.00
,,,,,,,,,375.00
STARFIELD by HOSINO,,,,Silhouette Motif,6 String,,,Right-Handed,399.99
Bacchus,,,,BLC-560,,,,,445.00
,,,,,,,,,365.00
Gisten,2019,,,Custom,6 String,,,,349.00
Ibanez,2018,Basswood,,,,,,,1799.99
Fender Japan,,,,ST72-55,,,ST72-55,,803.00
Eart,2019,Solid Wood,,AL-112,6 String,Multi-Color,Solid,,360.00
Dean,,,,,6,Red,,,349.00
KILLER,,,,KG-PIRATESMKⅡ,6 String,Red,,Right-Handed,746.99
Schecter,Unknown,,,1184,6,Black,Solid,Left handed,699.00
Ernie Ball,,,,,,,,,3049.00
Music Palace,,Mahogany,,ES-335,6 String,,Semi-Hollow,Right-Handed,495.90
ESP,,,,Gundam,6 String,,,Right-Handed,1299.99
Fender,2018,Alder,,,,,,,4500.00
ESP,2018,Mahogany,,Viper-400M,6 String,Natural Satin,Solid,,699.00
Music Palace,,Mahogany,,Custom,6 String,Brown,,Right-Handed,536.90
Unbranded,2019,,,,6 String,Red,Solid,Right-Handed,288.00
ESP LTD,2019,,,LSPARROWHAWKBLK,6,Black,Solid,Right handed,1249.00
Dean,,,,,7 String,Black,,,500.00
,,,,,,,,,512.00
,,,,,,Black,,,319.00
Unbranded,2019,,,AL-LY103,6 String,,,Right-Handed,329.65
LS,2019,Mahogany,,,6 String,VS,Solid,Right-Handed,428.89
Schecter,Unknown,,,1792,7,Red,Solid,Right handed,949.00
THAI MUSICAL,<font><font class="">2017</font></font>,Solid Wood,,,3 String,Multi-Color,Solid,,395.95
Music Palace,,Mahogany,,Custom,6 String,Sky Blue,Solid,Right-Handed,362.90
Big John,2019,Mahogany,,BJ159,6 String,Purple,Solid,Right-Handed,285.00
ESP,,,,,,,,,1099.00
Unbranded,2019,Maple,,YL-JZ10,6 String,Red,Hollow,Right-Handed,419.90
ACEPRO,2019,Solid Wood,,AE-600 Green,6 String,Green,Solid,,315.00
Fender,,,,,,,,,4450.00
Jackson,,Solid Wood,,2914444576,6 String,White,Solid,,969.99
Fender,,,,Player Stratocaster,,,,,586.27
Music Man,,,,Armada Balboa,6 String,Blue Burst,,Right-Handed,2765.99
Moxy Guitars,2019,Basswood,,KC Juniper,,custom,Tele Style,Right-Handed,7990.00
Ernie Ball Music Man,,,,,,,,,3199.00
Squier,,,,,6 String,,,,499.99
Gretsch,2018,,,G6609,6 String,Black,Solid,,2299.99
Music Palace,,Mahogany,,Custom,6 String,Brown,,Right-Handed,332.90
Unbranded,2018,,,,6 String,Black,Solid,Right-Handed,311.00
Music Palace,,Mahogany,,Custom,6 String,Brown,,Right-Handed,362.90
Fender,,,,,,,,,1999.99
Fender Custom Shop,,,,,,,,,3850.00
Fender,,,,,,,,,1999.99
Ibanez,,,,SAR250,,,,,616.00
Unbranded,,Mahogany,,Custom,,,Solid,,299.99
Schecter,Unknown,Mahogany,,C-7,7 String,White,Solid,Right handed,949.00
Unbranded,2019,Acrylic,,DK-LEXB,6 String,Nature,Solid,Right-Handed,461.90
GRASSROOTS,,,,G-HR-72QM,6 String,,,,699.99
Washburn,,Various,Washburn,PXL-MR27B-D-U,7 String,Black,Single Cut Solid Body,Right-Handed,899.99
Mayones,,,,,,,,,2690.00
Unbranded,2018,Solid Wood,,TLC65,6 String,Tobacco,Solid,,299.90
Music Palace,,Mahogany,,Custom,6 String,White,Solid,Right-Handed,499.90
Music Palace,2018,Mahogany,,Custom,6 String,Red,,Right-Handed,355.90
Schecter,Unknown,,,640,6,Brown,Semi Hollow,Right handed,849.00
Ernie Ball Music Man,,,,,,,,,3249.00
Fender,2018,Alder,,,,,,,4500.00
,,,,,,,,,297.00
ESP,2017,,,EIIARROW7BM,7,Black,Solid,Right handed,2399.00
PANGO,2018,Acrylic,,PAG-005,6 String,Transparent,Solid,,290.00/ea
,,,,,,,,,547.00
Music Palace,,Mahogany,,Custom,6 String,Red,,Right-Handed,438.90
,,,,,,,,,577.00
,,,,,,,,,517.00
SPEAR,,,,GLADIUS HardTail,6 String,,,,649.99
Music Palace,,Mahogany,,Custom,6 String,Black,,Right-Handed,438.90
PhotoGenic,,,,LP-300 WH(LP-300/WH),6 String,White(WH),,,376.19
Spirit by STEINBERGER,,,,,,,,,564.76
Music Palace,,Mahogany,,Custom,6 String,Yellow,,Right-Handed,332.90
Unbranded,2018,Solid Wood,210312,Custom,6 String,Dark Yellow,Solid,Right-Handed,329.00
GROTE,2018,solid wood,,Telecaster Classic,6 String,Yellow,Solid,Right-Handed,280.00
Fender Japan,,,,ST54-DMC,,,ST54-DMC,,1030.00
Schecter,2018,,,295,6,White,Solid,Right handed,999.00
ESP LTD,,,,,,,,,1199.00
Music Palace,,Mahogany,,,6 String,Black,,Right-Handed,409.90
Schecter,Unknown,,,1812,7,Red,Solid,Right handed,1019.00
FENDER JAPAN,,,,,,,,,1083.14
pango,2019,Acrylic,Pango Music,PAG-164,6 String,Transparent,Solid,Right-Handed,289.00
PRS Paul Reed Smith,2019,,,Silver Sky,6 String,Golden Mesa,,Right-Handed,2299.00
Unbranded,,,,,,,,Right-Handed,359.87
,,,,,,,,,315.00
Music Palace,,Mahogany,,Custom,6 String,Blue Green,,Right-Handed,414.90
,,,,,,,,,310.00
Music Palace,2018,Mahogany,,Custom,6 String,,,Right-Handed,347.90
Custom Shop,Current,Maple top,Maple Top Series,Custom Quilted Maple,6 String,Quilted Maple,Solid,Right-Handed,389.95
P&P,2018,Solid Wood,,RLP210A,6 String,VOS,Solid,,417.89
Bacchus,2019,Maple and Mahog.,,R-,N/A,Brown,,Right-Handed,1522.00
,,,,,,,,,467.00
Ibanez,,,,GRX70QA-TRB,,Wine Red,,Right,453.00
ESP LTD,,,,LMH1000NTQMSTP,6,Purple,Solid,,899.00
Ibanez,,,,,6,Brown,,,4599.00
Schecter,2017,,,176,6,Other,Solid,Right handed,899.00
Ernie Ball Music Man,,,,,,,,,2399.00
Ernie Ball,,,,,,,,,2999.00
Fender,,,,,,N/A,,,981.00
,,,,,,,,,447.00
Musima,,,,Eterna de Luxe,6 String,,Solid,,350.00
DBZ,,,,GUITARS,6 String,Black,Solid,Right-Handed,450.00
ESP,,,,,,,,,1249.00
Schecter,2017,,,MWSSC2 1207,6,Natural,Solid,Right handed,3695.00
Fender,2019,Ash,,R-,N/A,N/A,,Right-Handed,1281.00
Jackson,,,,,,,,,699.99
Music Palace,1959,Mahogany,,Custom,6 String,Light Metallic Blue,,Right-Handed,362.90
G&L,,,,,,,,,599.99
Unbranded,2019,Mahogany,,AL-LY171,6 String,White,,Right-Handed,340.67
,,,,,,,,,455.00
Unbranded,2019,Basswood,,CC-MT60,6 String,Yellow,Solid,Right-Handed,313.95
Unbranded,2019,Mahogany,,,6 String,Same as photo,Solid,,388.00
NO BRAND,,,,,,,,,343.41
Legator,,,,,,,,,2199.00
Dean,,,,,6,Red,,,349.00
Schecter,Unknown,Mahogany,,C-7,7 String,Black,Solid,Right handed,899.00
Photogenic Photogenic,,,,,,,,,404.29
Schecter Guitar Research,,,,,,,,,489.00
,,,,,,,,,777.88
Schecter Guitar Research,,,,,,,,,489.00
,,,,,,,,,777.88
Fender,2019,Mahogany,,,6 String,Green,Solid,Right-Handed,1999.99
Mitchell,,,,,,,,,299.99
Hagstrom,,,,,,,,,559.99
Unbranded,2019,Mahogany,,AL-LY171,6 String,White,,Right-Handed,340.67
,,,,,,,,,455.00
Unbranded,2019,Basswood,,CC-MT60,6 String,Yellow,Solid,Right-Handed,313.95
Unbranded,2019,Mahogany,,,6 String,Same as photo,Solid,,388.00
NO BRAND,,,,,,,,,343.41
Legator,,,,,,,,,2199.00
Dean,,,,,6,Red,,,349.00
Music Palace,,Mahogany,,Custom,6 String,Sky Blue,Solid,Right-Handed,362.90
Pignose,,,,,,,,,315.04
Ibanez,2019,Solid Wood,,S1070PBZ,6 String,Cerulean Blue Burst,S,,1399.99
Washburn,,Mahogany,,,,,Semi-Hollow Body,,479.00
ESP,,,,,6,,Solid,,4999.00
,1950,Cypress,,,6 String,Natural,Classical,Right-Handed,6995.00
Music Palace,,Mahogany,,Custom,6 String,Red,,Right-Handed,494.90
Killer,N/A,Maple,,R-,N/A,N/A,,Right-Handed,1482.00
Star,2019,Solid Wood,,214,6 String,Green,Solid,Right-Handed,289.00
Fender,,,,,,N/A,,,1390.00
Yamaha,,,,,,,,,399.99
Ibanez,,,,,,,,,699.99
MUSIC MAN,,,,StingRay II,,,,,2306.00
PRS,,,,,,,,,2299.00
Gretsch,,Mahogany,,,,,Semi-Hollow Body,,2499.99
Ernie Ball Music Man,,,,,,,,,3399.00
Schecter,Unknown,Mahogany,,1183,6 String,Black,Solid,Right handed,749.00
ESP LTD,,,,,6,,Solid,,1199.00
Music Palace,,Mahogany,,Custom,6 String,Blue,Solid,Right-Handed,399.90
Musima,,,,Record,6 String,,,,800.00
NO BRAND,,,,,,,,,750.15
Music Palace,1959,Mahogany,,Custom,6 String,Yellow,,Right-Handed,449.90
line6 variax 300,,,Variax,line 6 variax 300,6 String,Black,line 6 variax 300,Right-Handed,350.00
Fender,,Alder,,,,,Solidbody,,999.99
Chandler,,,,ST Type,,,,,1394.00
ESP,,,,EC-1000 Evertune,6 String,Dark Brown Sunburst,Solid,,1099.00
Gretsch Guitars,,,,,,,,,2799.99
Human,Current,Mahogany,Human TI,Custom Classic A.Y,6 String,Red Mahogany,Solid,Right-Handed,301.95
Music Palace,2019,Mahogany,,Custom,6 String,Multicolor,,Right-Handed,362.90
FERNANDES,,,,FR-55,6 String,,,,449.99
,,,,,,,,,453.00
ESP,2018,,,EC-1000 QM,6 String,See Thru Black Cherry,Solid,,949.00
GRASS ROOTS,,,,G-EX-MINIVW,,White,,,537.56
IBANEZ,,,,,,,,,530.00
Schecter,2017,,,175,6,Blue,Solid,Right handed,899.00
PRS,,,,,,,,,3520.00
ESP LTD,Unknown,,,EC-1000 KOA,6,Natural,Solid,Right handed,1049.00
Fender,N/A,Ash,,R-,N/A,N/A,,Right-Handed,1392.00
GrassRoots,,,,G-LPC-MINI BK,6 String,Black,,Right-Handed,470.24
Yamaha (Yamaha),,,,,,,,,532.91
ESP LTD,2017,,,LMH1000ETFMSTBLK,6,Black,Solid,Right handed,1149.00
EVH,,,,,,N/A,,,1438.00
Jackson,,,,,,,,,949.99
ESP LTD,,,,,6,,Solid,,1249.00
ACEPRO,2019,Solid Wood,,AE-600 OR,6 String,Yellow,Solid,,315.00
Unbranded,,,,,,,,,549.00
ESP LTD,2019,,,LH1001FRQMVSHFD,6,Purple,Solid,Right handed,1049.00
YAMAHA,,,,CG-171C,6 String,,,,399.99
ESP,,,,,6,,Solid,,1799.00
Ormsby,,,,,,,,,1390.00
,,,,,,,,,527.00
PANGO,2018,Acrylic,,PAG-014,6 String,Transparent,Solid,,299.00/ea
Fender,,,,,,,,,385.20
Music Palace,,Mahogany,,Custom,6 String,Yellow,,Right-Handed,389.90
Ibanez,,,Ibanez Prestige,,,,,,3589.40
Mayones,,,,,,,,,2800.00
Music Palace,1959,Mahogany,,Custom,6 String,Blue,Solid,Right-Handed,362.90
ESP,,,,MINI ARROW,,,,,840.00
Suhr,,,,,,,,,4250.00
Music Palace,,Mahogany,,Custom,6 String,Red,,Right-Handed,362.90
Jackson,,,,,,,,,699.99
NAVIGATOR by ESP,,,,N-LP-280STD,6 String,,,,1949.99
Pignose,,,,PGG-200,,SUNBURST,,,343.30
,,,,,,,,,532.00
ESP LTD,,,,,7,Black,Solid,,1249.00
Grass Roots,,,,,,,,,362.88
FERNANDES,,,,ZO-3,6 String,,,,649.99
Fender,,,,,,N/A,,,981.00
ESP,,,ESP LTD,H-1001FR,6 String,Violet Shadow Fade,Solid,,1049.00
Gretsch Guitars,,,,,,,,,2199.99
Unbranded,2019,Mahogany+ Figured Top Veneer this for Red one ,,,6 String,Red and Green,,Right-Handed,312.95
Unbranded,2018,Solid Wood,,HDB880,4 String,Nature and black,Solid,,345.00
Unbranded,2018,,,,6 String,Red,Solid,Right-Handed,349.00
Ernie Ball,,,,,,,,,3499.00
Ernie Ball,,,,,,,,,3499.00
Music Palace,,Mahogany,,Custom,6 String,Yellow,,Right-Handed,462.90
PRS,,,,,,,,,2299.00
Gretsch,,,,,,,,,2199.99
Music Palace,,Mahogany,,Custom,6 String,Black,,Right-Handed,389.90
NO BRAND,,,,,,,,,572.84
ACEPRO,2019,Solid Wood,,AE-600 TBL,6 String,Blue,Solid,,315.00
Unbranded,,Solid Wood,,BJ-3355,6 strings and 4 strings,Green,Solid,Right-Handed,379.00
Ernie Ball Music Man,,,,,,,,,2349.00
GrassRoots,,,,G-LP-50C,,,,,497.00
PRS,,,,,,,,,4839.00
Ibanez,2017,Maple,,R-,N/A,N/A,,Right-Handed,970.00
,,,,,,,,,1485.00
Bacchus,,,,BTL-650,,,BTL-650,,549.00
Bacchus,,,,BMS-SH/R,,,BMS-SH/R,,385.00
Ibanez,,,,,,Black,,Right,407.00
Music Palace,1959,Mahogany,,Custom,6 String,Red,,Right-Handed,362.90
Unbranded,,Mahogany,,,6 String,Purple,,,549.99
Acepro,2019,Solid Wood,,AE-200 Green,6 String,Green,Solid,,378.00
Unbranded,,,,Custom,6 String,,,,299.99
Jackson,,,,,,N/A,,,1727.00
Music Palace,,Mahogany,,Custom,6 String,Black,Solid,Right-Handed,439.90
Fender,N/A,N/A,,R-,N/A,N/A,,Right-Handed,1212.00
Ernie Ball Music Man,,,,,,,,,2999.00
,,,,,,,,,799.00
,,,,,,,,,552.00
Pignose Pigunosu,,,,,,,,,401.03
Schecter,2013,,,CETQMBCH,6,Red,Solid,Right handed,2249.00
Bohemian,,,,,,,,Right-Handed,282.50
Gibson,,,,Les Paul Standard,,,,,2310.00
Charveel,,Basswood,,,,black,,,329.00
Ernie Ball Music Man,,,,,,,,,2249.00
ESP LTD,,,,,6,,Solid,,1149.00
AZ Home Design,,Real Wood,,Classic,3 Strings,Brown,Electric & Acoustic,Right-Handed,300.00
Ernie Ball Music Man,,,,,,,,,3699.00
IBANEZ,,,,RG2610E,6 String,,,,999.99
Ernie Ball Music Man,,,,,,,,,2349.00
Unbranded,,Mahogany,,,,Black,Solid,,329.99
Homer T Guitar Co,,,,,,Trans Green,,,1895.00
Legator,,,,,,,,,2199.00
YAMATO,,,,,,,,,529.83
Ernie Ball Music Man,,,,,,,,,2249.00
Starshine,,Mahogany,,Relic,6 String,Honey,Solid,Right-Handed,349.90
GROTE,2019,solid wood,,Grote 500 Green,6 String,Green,Solid,Right-Handed,289.00
Ernie Ball Music Man,,,,,,,,,3399.00
Starshine,,Ash,,TL,6 String,Pink,Solid,Right-Handed,359.90
PRS,2018,,,John Mayer Silver Sky,6-String,Tungsten,,Right-Handed,2299.00
Unbranded,2018,,,,6 String,Wave point black,Solid,Right-Handed,289.00
NO BRAND,,,,,,,,,599.58
EDWARDS,,,,LUNASEA,6 String,,,,499.99
Zemaitis,,,,Z24,6 String,White,,Right,742.00
Unbranded,2019,Acrylic,,DK-LD31,6 String,Nature,Solid,Right-Handed,324.45
Ernie Ball Music Man,,,,,,,,,2999.00
St. St.Blues 61 SOUTH,,,,,6 String,,Semi-hollow,,1024.00
Washburn,,,,J7VNK,,,Hollow,,1099.00
Unbranded,2019,,,FH,6 String,,Semi-Hollow,Right-Handed,360.00
ESP,,,,,,,,,2584.03
,,,,,,,,,447.00
FENDER JAPAN,,,,,,,,,1137.67
SCHECTER,,,,,,Black,,,1252.00
Schecter,,Alder,,ST-JP-230,6 String,,ST-JP-230,Right-Handed,1369.99
Ibanez,,Mahogany,,Rgt42fxqm,6 String,Gray,Solid,,500.00
FERNANDES,,,,FGZ-550,,,,,448.00
ESP LTD,2019,,,LGH600SW,6,White,Solid,Right handed,1299.00
Ernie Ball Music Man,,,,,,,,,2249.00
pango,2018,Acrylic,,PAG-014,6 String,Transparent,Solid,,299.00
Ernie Ball Music Man,,,,,,,,,2249.00
Alulu,,,,,,,,,290.00
Ibanez,,,,RG170DX,6 String,,,,499.99
Ernie Ball Music Man,,,,,,,,,2049.00
Music Palace,,Mahogany,,Custom,6 String,Brown,,Right-Handed,362.90
Musima,,,,Vintage,6 String,,,,1000.00
FERNANDES,,,,TEJ-85,6 String,,,,499.99
,,,,,,,,,447.00
B.C.RICH,,,,MOCKINBIRD,6 String,,,,449.99
IBANEZ,,,,,,,,,655.56
Human,Current,Mahogany,Classic Gloss Series,Custom Modified,6 String,Gloss Black,Solid,Right-Handed,339.90
GROTE,,Solid Wood,,,6 String,Brown,Solid,Right-Handed,280.00
DBZ Guitars,,,,,,,,,614.57
Schon Guitars,,,,,,,,,3644.00
Unbranded,2019,Maple,,YL-HLBW,6 String,Brown,Semi-Hollow,Right-Handed,356.90
Ormsby,,,,,,,,,1230.00
Greco,,,,GOⅡ550/SB,6 String,,Solid,,670.00
Edwards,,,,E-HR-136NT,6 String,Wine Red,,Right,1216.00
Fender Custom Shop,,,,,,,,,4240.00
Gretsch ELECTROMATIC,,,,G2618,6 String,,,,499.99
Unbranded,2019,Mahogany,,V-BO11,6 String,Cream,Solid,Right-Handed,328.79
NO BRAND,,,,,,,,,835.94
Squier by Fender,,,,ST-331,,,,,593.00
Music Palace,,Basswood,,Custom,6 String,Black,,Right-Handed,354.90
Music Palace,,Mahogany,,Custom,6 String,Yellow,Solid,Right-Handed,469.90
FENDER JAPAN,1999,,,JAG-STANG,6 String,,,Right-Handed,799.99
pango,2019,Acrylic,Pango Music,PAG-107-02,7 String,Transparent,Solid,Right-Handed,299.00
P&P,2019,Solid Wood,,RLP2102,6 String,VOS,Solid,,340.89
NA,,,,NA,,,,,299.90
Ibanez,,Maple,,,6 String,,Semi-Hollow,,399.99
Jackson,,,,,,,,,729.99
Ibanez,,,,,,,,,349.99
,,,,,,,,,622.88
line6 variax 300,,,Variax,line 6 variax 300,6 String,Black,line 6 variax 300,Right-Handed,350.00
Washburn,,Mahogany,,,,,Semi-Hollow Body,,479.00
Fender,,Alder,,,,,Solidbody,,999.99
FERNANDES,,,,TEJ-85,6 String,,,,499.99
WARWICK,,,,FORTRESS ONE,4 String,,,,599.99
,,,,,,,,,447.00
B.C.RICH,,,,MOCKINBIRD,6 String,,,,449.99
Unbranded,,,,Custom,6 String,,,,299.99
IBANEZ,,,,,,,,,655.56
NA,,,,NA,,,,,299.90
Ibanez,,Maple,,,6 String,,Semi-Hollow,,399.99
Jackson,,,,,,,,,729.99
Schon Guitars,,,,,,,,,3644.00
Ernie Ball Music Man,,,,,,,,,2999.00
Ormsby,,,,,,,,,1230.00
Edwards,,,,E-HR-136NT,6 String,Wine Red,,Right,1216.00
Fender Custom Shop,,,,,,,,,4240.00
Schecter,,,,,,,,,489.00
G&L,,,,,,,,,499.99
Gretsch ELECTROMATIC,,,,G2618,6 String,,,,499.99
Unbranded,2019,Mahogany,,V-BO11,6 String,Cream,Solid,Right-Handed,328.79
Squier by Fender,,,,ST-331,,,,,593.00
Music Palace,,Basswood,,Custom,6 String,Black,,Right-Handed,354.90
Ibanez,1998,Basswood,banez PGM,PGM30,6 String,White,,Right-Handed,660.00
pango,2019,Acrylic,Pango Music,PAG-107-02,7 String,Transparent,Solid,Right-Handed,299.00
GROTE,2019,solid wood,,Grote 500 Green,6 String,Green,Solid,Right-Handed,289.00
Music Palace,,Mahogany,,Custom,6 String,Yellow,Semi-Hollow,Right-Handed,439.00
Unbranded,,Mahogany,,BJ-1406,6 String,Blue,Semi-Hollow,Right-Handed,289.00
Fender (Fender),,,,,,,,,870.71
Rock N Roll Relics,,,,,,,,,2400.00
Unbranded,,Mahogany,,Custom,,Purple,Solid,,299.99
FERNANDES,,,,MG-115CGR,,,,,879.00
Charvel,,,,,,,,,799.99
Fender,,,,,,,,,674.99
Jackson,,,,,,,,,3999.99
Starshine,,Ash,,TL,6 String,Pink,Solid,Right-Handed,359.90
J.W.Black,2019,N/A,,R-,N/A,N/A,,Right-Handed,2400.00
Starshine,,Mahogany,,Relic,6 String,Honey,Solid,Right-Handed,349.90
,,,,,,,,,517.00
Mayones,,,,,,,,,2690.00
Unbranded,2019,Acrylic,,DK-LEXB,6 String,Nature,Solid,Right-Handed,461.90
YAMAHA,1977,,,SF-1000,6 String,,,,899.99
Schecter,Unknown,,,207,6,Black,Solid,Right handed,899.00
Unbranded,2019,Ash,,Z-ZC4,6 String,Yellow,Solid,Right-Handed,328.79
NO BRAND,,,,,,,,,296.71
P&P,2019,Solid Wood,,RLP2102,6 String,VOS,Solid,,340.89
Unbranded,,,,,,,,,399.99
Fender Custom Shop,,,,,,,,,3850.00
ESP,,Alder (Thickness 47mm),,HORIZON I,6 String,Black,Solid,Right-Handed,1185.00
KILLER,Unknown,Ash,,KG-STARSHELL,6 String,Sparkling Purple,Solid,Right-Handed,697.80
FERNANDES,,,,,,,,,549.97
Unbranded,2018,,,,6 String,Wave point black,Solid,Right-Handed,289.00
Music Palace,,Mahogany,,Custom,6 String,Yellow,Solid,Right-Handed,469.90
FENDER USA,2005,,,STRATOSONIC,6 String,,,Right-Handed,1699.99
Unbranded,2019,Mahogany,,AL-LY61,,Black,,Right-Handed,396.95
ESP,,,,EC-1000 Evertune,6 String,Dark Brown Sunburst,Solid,,1099.00
ESP,,,,,7,,Solid,,3899.00
Unbranded,2019,Alder,,AL-LY59,6 String,,,Right-Handed,406.82
Fender Custom Shop,,,,,,,,,4240.00
GRASSROOTS,,,,GJB47R,4 String,,,,449.99
YAMAHA,,,,SC5000,6 String,,,,699.99
ESP,2018,,,EC-1000 QM,6 String,See Thru Black Cherry,Solid,,949.00
ESP LTD,2019,,,LEC1001TCTMSSBS,6,Sunburst,Solid,Right handed,1099.00
GRASSROOTS,,,,G-TN-58G,6 String,,,,499.99
NO BRAND,,,,,,,,,835.94
SCHECTER,2002,,,DIAMOND SERIES C-1+,6 String,,,,699.99
,,,,,,,,,615.31
Yamaha (Yamaha),,,,,,,,,879.25
Unbranded,2019,Ash,,AL-LY121,6 String,White,,Right-Handed,307.60
Ernie Ball Music Man,,,,,,,,,2099.00
Fender (Fender),,,,,,,,,1463.50
Zemaitis,,,,Z22,6 String,White Wood,,Right,567.00
Star,2018,Acrylic,,AC510,6 String,Nature,Solid,,399.90
DEAN,,,,HARDTAIL SELECT,6 String,,,,699.99
Ibanez,,,,,,Black,,,1613.00
Music Palace,,Mahogany,,Custom,6 String,Pink,,Right-Handed,439.90
ESP,,Alder,,JH-600,6 String,Black,Solid,,1199.00
PANGO,2018,Acrylic,,PAG-012,6 String,Transparent,Solid,,295.00
Jolana,,,,Alfa,6 String,,,,375.00
ESP,2017,,,EUSLEMIIIGTZEBNAT,6,Natural,Solid,Right handed,3299.00
,,,,,,,,,295.00
NO BRAND,,,,,,,,,526.82
YAMAHA,1988,,,YSG-TⅡ,6 String,,,,649.99
Ibanez,,,,GRX90-TKS,,Black,,Right,454.00
ESP,2017,,,ESP ECLIPSE BLKS,6,Black,Solid,Right handed,3999.00
ESP LTD,,,,,6,,Solid,,1299.00
IBANEZ,,,,RGA7 BK,7 String,,,,699.99
Gibson,,,,Les Paul Studio,,,Les Paul Studio,,1147.00
Ibanez,,,,,,Black,,Right,407.00
