Brand,Year,Material,ProductLine,Model,StringConfiguration,Color,BodyType,Hand,Price
GIBSON,2007,,,SG-3,,,,,849.00
Gibson,,,,,,,,,1499.00
Gibson,2013,Solid Wood,,LES PAUL STANDARD PREMIUM PLUS 4A FLAME TOP,6 String,DESERT BURST,Solid,,2199.00
Gibson,1979,,,The Paul,6 String,Walnut,Solid,Right-Handed,1049.99
Gibson,1984,Solid Wood,,Explorer,6 String,Sunburst,Solid,,1259.95
Gibson,2007,Mahogany,Gibson Les Paul,Les Paul BFG,6 String,Red,Solid,Right-Handed,1200.00
Gibson,2007,,Gibson Les Paul,Les Paul Classic,,Black,,,3200.00
Nash Guitar,2016,,,A6427R-PZ(2974)219.8K8kGt62242031208/19S,,Black,Semi-Hollow,,3745.00
Gibson,2016,'Mahogany, Maple',Gibson Les Paul,Les Paul 50s Tribute,6 String,Vintage Sunburst,Solid,Right-Handed,775.00
Gibson,2005,Solid Wood,,Les Paul Faded Series,6 String,Cherry Sunburst,Solid,Right-Handed,1799.99
Gibson,2015,,Gibson Les Paul,,,,,,815.00
Gibson,1974,,Gibson SG,SG Custom,6 String,,Solid,Right-Handed,2499.88
Gibson,2013,,Gibson SG,SG Standard Reissue,,White,,,1495.00
Gibson,2007,Solid Wood,Gibson Explorer,Explorer GOTW,6 String,Natural,Solid,Right-Handed,1795.00
Gibson,,,Gibson SG,,,,,,1500.00
Gibson,1992,,,Les Paul Classic,6 String,Amber,Solid,Right-Handed,2295.00
Gibson,2016,Solid Wood,,Les Paul Studio 60s Tribute T,6 String,Honey Burst,Solid,,824.99
Gibson,,,,,,,,,2124.95
Gibson,,,,Custom,,,,,475.00
Gibson,2013,,Gibson SG,,,,,,750.00
Gibson,2016,Solid Wood,Gibson Les Paul,Les Paul standard premium plus HP,6 String,honeyburst,Solid,Right-Handed,2150.00
Gibson,,,,,,,,,1339.99
Epiphone By Gibson,1992,,,Flying V,,,,,800.00
Gibson,2013,Mahogany,Firebird,Firebird V,6 String,Sunburst,Neck Through,Right-Handed,1349.99
Gibson,1975,Rosewood,Gibson SG,Vintage,,White,Solid,,1799.99
Gibson,,,,,,,,,2099.00
Gibson,,,Gibson Les Paul,Custom,,White,,,5495.00
Gibson,1970,Maple,Gibson ES,Vintage,6 String,Walnut,Semi-Hollow,Right-Handed,3199.99
Gibson,2012,,Gibson Les Paul,Les Paul Studio,6 String,Black,Solid,,815.00
Gibson,2012,,Gibson Les Paul,Les Paul Studio,6 String,Black,Solid,,815.00
Gibson,2015,,,Les Paul 1958 True Historic,6 String,,,Right-Handed,4999.00
Gibson,2018,Maple,ES-275 CUSTOM,ES-275 Custom,6 String,Ebony,Hollow,Right-Handed,3995.00
Gibson,2013,Mahogany,Firebird,Firebird V,6 String,Sunburst,Neck Through,Right-Handed,1349.99
Gibson,,,Gibson Les Paul,Les Paul Traditional,,Black,,,1200.00
Gibson,,,,,,,,,2099.00
Gibson,,,Gibson Les Paul,Custom,,White,,,5495.00
Gibson,1999,,,Les Paul Classic,6 String,Amber,Solid,Right-Handed,2295.00
Gibson,,Solid Wood,,Les Paul Standard,6 String,Natural,Solid,Right-Handed,2495.00
Gibson,,,,,,,,,2699.00
Gibson,2019,,Gibson Les Paul,Les Paul Standard,,,,,2200.00
Gibson,,,,1977 RD ARTIST,,,,,2799.99
Gibson,,Solid Wood,,Billie Joe Armstrong Les Paul Junior,6 String,White,Solid,,1899.00
Gibson,,,,ES-335 P-90,6 String,Red,,Right-Handed,2495.00
Gibson,,,,,,,,,4949.00
Unbranded,,,Gibson Les Paul,Custom,6 String,Gray,Solid,Right-Handed,1900.00
Gibson,2009,Mahogany,Gibson SG,Eye,6 String,Red,Solid,Right-Handed,1199.00
Gibson,,,,,6 String,,Solid,Right-Handed,825.00
Gibson,,,Gibson SG,Vintage,,,,,1999.99
Gibson,2019,,Gibson Les Paul,Les Paul,6 String,Yellow,Solid,Right-Handed,1200.00
Gibson,2014,Mahogany,Gibson SG,SG,6 String,Sunburst,Solid,Right-Handed,599.99
Gibson,,Solid Wood,,Les Paul Standard,6 String,Sunburst,Solid,Right-Handed,2495.00
Gibson,2011,,Gibson Les Paul,Les Paul 60s,6 String,White,Solid,Right-Handed,800.00
Gibson,,'Maple, Ash, Mahogany',Gibson Les Paul,Les Paul Studio,6 String,,Solid,,1000.00
Gibson,2012,,,Les Paul Standard,6 String,Sunburst,Solid,,2499.99
Gibson,2017,,,Flying V,,,Solid,,1150.00
Gibson,,Solid Wood,,ES-339 Studio,6 String,Wine Red,Semi-Hollow,,1299.00
Epiphone,2005,,,G-400 Deluxe,6 String,Vintage Sunburst,Solid,Right-Handed,375.00
Gibson,,,,,,,,,1799.00
Gibson,2014,,Gibson SG,Gibson SG Standard 24 Fret,6 String,Heritige Cherry,Solid,Right-Handed,1049.95
Gibson,2003,,Gibson ES,Custom,,,,Right-Handed,2195.00
Gibson,,,,,,,,,1099.00
Gibson,2015,,,Gibson Les Paul Less Plus 2015,6 String,Desert Burst,Solid,Right-Handed,1175.00
Gibson,2002,,Gibson Les Paul,Custom,,,,Right-Handed,3699.00
Gibson,2019,,Gibson Les Paul,,,Green,,,1499.00
Gibson,,,,Melody Maker,,,,,1390.00
Gibson,2012,,Gibson Les Paul,Les Paul Traditional,6 String,Cherry Burst,Solid,Right-Handed,1600.00
Gibson,,,,,,,,,1399.00
Gibson,2019,,,Gibson Les Paul Modern Heartwood,6 String,,Solid,,3799.00
Gibson,,Solid Wood,,Les Paul Aged 1960 Reissue,6 String,Black,Solid,Right-Handed,3195.00
Gibson,1993,,,Nighthawk Special SP3,6 String,Heritage Cherry,,Right-Handed,999.99
Gibson,,Solid Wood,,Billie Joe Armstrong,6 String,Black,Solid,Right-Handed,1195.00
Gibson,,,,1977 RD Custom,,,,,1699.99
Gibson,2001,,,Les Paul Special,6 String,Red,Solid,Right-Handed,775.00
GIBSON MUSICAL INSTRUMENTS,,,,Les Paul Studio,,,,,849.99
Gibson,,Solid Wood,,Les Paul Standard,6 String,Sunburst,Solid,Right-Handed,1795.00
Gibson,,,,Custom,,,,,3850.00
Gibson,2014,Solid Wood,Gibson Les Paul,Les Paul Standard,6 String,Desert Burst,Solid,Right-Handed,2469.00
Gibson,2011,,,Melody Maker,6 String,blue,Solid,Right-Handed,450.00
Gibson,,Maple,,ES-339,6 String,Cherry,Semi-Hollow,,1999.00
Gibson,2018,,Gibson Les Paul,Les Paul Classic,,Blue,,,1599.00
Gibson,,Solid Wood,,Flying V,6 String,black,Solid,Right-Handed,1195.00
Gibson,1967,,,ES-175,,,Hollow,Right-Handed,2499.99
Gibson,2003,,Gibson Les Paul,Les Paul Classic,6 String,Honey Burst,Solid,Right-Handed,2000.00
Gibson,,Solid Wood,,ES-345 64 Reissue,6 String,White,Semi-Hollow,,2795.00
Gibson,2016,Solid Wood,Gibson Les Paul,Les Paul standard premium plus,6 String,Cherry sunburst,Solid,Right-Handed,2065.00
Gibson,,,,,,,,,2299.00
Gibson,,,Gibson SG,Vintage,,,,,949.00
Gibson,,,,Les Paul Classic,6 String,,Solid,,3500.00
Gibson,,,Gibson Les Paul,,6 String,,Solid,,2500.00
Gibson,2014,Solid Wood,Gibson Les Paul,Les Paul Standard,6 String,Desert Burst,Solid,Right-Handed,2469.00
Gibson,2011,,,Melody Maker,6 String,blue,Solid,Right-Handed,450.00
Gibson,,Maple,,ES-339,6 String,Cherry,Semi-Hollow,,1999.00
Gibson,,Solid Wood,,Flying V,6 String,black,Solid,Right-Handed,1195.00
Gibson,2011,,Gibson Les Paul,Les Paul Junior,,White,,,1100.00
Gibson,2003,,Gibson Les Paul,Les Paul Classic,6 String,Honey Burst,Solid,Right-Handed,2000.00
Gibson,,Solid Wood,,ES-345 64 Reissue,6 String,White,Semi-Hollow,,2795.00
Gibson,2016,Solid Wood,Gibson Les Paul,Les Paul standard premium plus,6 String,Cherry sunburst,Solid,Right-Handed,2065.00
Gibson,,,,,,,,,2299.00
Gibson,,,Gibson SG,Vintage,,,,,949.00
Gibson,2015,,Gibson Les Paul,,,,,,549.99
Gibson,1995,,Nighthawk,Nighthawk ST3,6 String,Sunburst,Solid,Right-Handed,1499.99
Gibson,2013,,Gibson Les Paul,Les Paul Standard,,,,,3490.00
Gibson,,Solid Wood,,57 Reissue Goldtop,6 String,Gold,Solid,Right-Handed,2595.00
Gibson,,,Gibson Les Paul,,6 String,,Solid,,2500.00
Gibson,,,,,,,,,2999.99
Gibson USA,,,,,,,,,899.00
Gibson,,,,,,,,,2699.00
Gibson,2019,'Solid Wood, 3-ply Maple/Poplar/Maple',Gibson ES,ES-235,6 String,Ebony,Hollow,,1579.99
Gibson,,Mahogany,Gibson Explorer,Explorer,6 String,,,,1600.00
Gibson,2013,Mahogany,Gibson Les Paul,Les Paul Junior,6 String,Gold,Solid,Right-Handed,1200.00
Gibson,2013,,Gibson Les Paul,Les Paul 50s Tribute,6 String,Vintage Sunburst,,Right-Handed,1073.00
Gibson,1969,Solid Wood,,1967 SG,6 String,Red,Solid,,2600.00
Gibson,2019,,,Gibson Les Paul Traditional,6 String,,Solid,,1999.00
Gibson,,,,,,,,,1599.99
Gibson,2019,,Gibson Les Paul,Les Paul Standard,,,,,2199.99
Gibson,2018,Solid Wood,,Les Paul BFG P-90,6 String,Worn Ebony,Solid,,799.99
,,,,,,,,,700.00
Gibson,2013,,Gibson Les Paul,Les Paul 70s tribute,6 String,Black,,Right-Handed,975.00
Gibson,2007,,Gibson Les Paul,Les Paul Standard,,,,,2900.00
Gibson,2007,,Gibson Explorer,Explorer Pro,6 String,Tobaco Burst,Solid,Right-Handed,1649.99
Gibson,2018,,,Southern Jumbo,,Tobacco,Hollow,,2100.00
Gibson,,,,,,,,,2299.00
Gibson,1980s,,,Sonex 180,6 String,Black,Solid,Right-Handed,895.00
Gibson,,,,Les Paul Studio Lespaulsatudio,6 String,,,Right-Handed,799.99
Gibson,2019,,,ES-235,6 String,Satin Cherry,Semi-Hollow,Right-Handed,1299.99
,,,,,,,,,2499.00
Gibson,,,,,,,,,3999.99
Gibson,2017,,Gibson Les Paul,Les Paul Studio,,Black,,,950.00
Gibson,1988,,Gibson Les Paul,Les Paul Standard,6 String,Black,Solid,Right-Handed,2250.00
Gibson,2010,Solid Wood,Gibson Les Paul,Les Paul slash signature Appetite for destruction,6 String,unburst,Solid,Right-Handed,4950.00
Gibson,,Solid Wood,,Les Paul Classic,6 String,Red,Solid,Right-Handed,2195.00
Gibson,,,,,,,,,1749.99
FERNANDES BURNY,Mid-1980s,Mahogany,,Les Paul Custom RLC-65,6 String,Ebony,Solid,Right-Handed,875.00
GIBSON,1980,,,LES PAUL XR-1,,,,,1499.00
Gibson,1997,Solid Wood,,Blues Hawk,6 String,Black,Semi-Hollow,,899.00
Gibson,2001,,,Les Paul Special,6 String,Red,Solid,Right-Handed,775.00
Gibson,,,,Melody Maker,,,,,1390.00
Epiphone,1992,Maple,Sheraton,Sheraton-WH,6 String,White,Semi-Hollow,Right-Handed,1199.95
Gibson,2014,,Gibson Les Paul,Les Paul Classic,6 String,Red,Solid,Right-Handed,1495.00
Gibson,1985,Solid Wood,Gibson Les Paul,Les Paul Custom,6 String,Sunburst,Solid,Right-Handed,2995.00
Gibson,1984,Mahogany,Gibson SG,SG Standard,6 String,Polaris White,Solid,Right-Handed,799.99
Gibson,2008,Mahogany,Gibson SG,Diablo,6 String,Silver,Solid,Right-Handed,2025.00
Gibson,2017,,Gibson SG,,,,,,974.99
Orville by Gibson,1993,,Gibson Les Paul,Les Paul Standard,6 String,CHERRY SUNBURST,Solid,Right-Handed,1350.00
Gibson,1997,Solid Wood,,Blues Hawk,6 String,Black,Semi-Hollow,,899.00
Epiphone,1992,Maple,Sheraton,Sheraton-WH,6 String,White,Semi-Hollow,Right-Handed,1199.95
Gibson,2014,,Gibson Les Paul,Les Paul Classic,6 String,Red,Solid,Right-Handed,1495.00
Gibson,1985,Solid Wood,Gibson Les Paul,Les Paul Custom,6 String,Sunburst,Solid,Right-Handed,2995.00
Gibson,1984,Mahogany,Gibson SG,SG Standard,6 String,Polaris White,Solid,Right-Handed,799.99
Gibson,2008,Mahogany,Gibson SG,Diablo,6 String,Silver,Solid,Right-Handed,2025.00
Gibson,1991,Ebony,Gibson Les Paul,91141343,6 String,Wine,Solid,Right-Handed,1199.00
Gibson,2015,Mahogany,Gibson SG,Custom,6 String,Fireburst,Solid,Right-Handed,766.00
Gibson,1987,,Gibson Les Paul,Les Paul Junior,6 String,,,Right-Handed,1800.00
Gibson,,Solid Wood,,Les Paul Studio,6 String,White,Solid,Right-Handed,1695.00
Gibson,,,Gibson Les Paul,,,,,,2490.00
Gibson,,,,,,,,,2349.99
Gibson,1997,'Mahogany, Maple',Gibson Les Paul,Les Paul Studio,6 String,Red,Solid,Right-Handed,899.99
,2018,,,SG STANDARD,,,,,1099.00
Gibson USA,2017,'Solid Mahogany, AAA Flame Maple Top',Gibson Les Paul High Performance,Les Paul Traditional HP,6 String,Aintique Burst,Solid body,Right-Handed,2100.00
Gibson,,,,Explorer,6 String,Red,Solid,Right-Handed,899.99
Gibson,2011,,Gibson Les Paul,LP Traditional Plus,6 String,Cherry Burst,Solid,,2000.00
Gibson,1998,,Gibson Les Paul,58 Les Paul Standard Flame Top R8 Historic Reissu,6 String,Amber,Solid,Right-Handed,3500.00
Gibson,2008,,Gibson Les Paul,Les Paul Studio Faded,,,,,750.00
,,,,MARAUDER,,,,,959.00
Gibson,1988,,Gibson Custom,U2,6 String,Silver/White,Strat,Right-Handed,1799.99
Gibson,2000,Mahogany,Gibson SG,SG,6 String,,,Right-Handed,950.00
Gibson,2019,,,Gibson Les Paul Custom Aged,6 String,,Solid,,4699.00
Gibson,,,,,,,,,799.99
Gibson,2016,Solid Wood,,Les Paul Traditional,6 String,Sunburst,Solid,,1449.95
Gibson,1964,Mahogany,,Melody Maker D (Customized),6 String,Brown,Solid,Right-Handed,1895.00
Gibson,2019,,,ES-339 Satin,6 String,Satin Black,Semi-Hollow,Right-Handed,1999.99
Epiphone,,Honey Burst,,Les Paul Standard Florentine PRO,6 String,Sunburst,Semi-Hollow,Right-Handed,625.00
Gibson,2019,Solid Wood,,SG Standard Tribute,6 String,Natural Walnut Satin,Solid,Right-Handed,849.99
Gibson,2019,,Gibson Les Paul,Les Paul Standard,,,,,2199.99
Gibson,,,,,,,,,1823.36
Gibson,2012,,,Les Paul Traditional,,Tobacco Fade,Singlecut,,1699.00
Gibson,2014,Solid Wood,Gibson Les Paul,Les Paul standard premium plus,6 String,Cherry sunburst,Solid,Right-Handed,2150.00
Gibson,,,,,,,,,1800.00
Gibson,,,Gibson SG,SG Special,,Gray,,,850.00
Gibson,,,,Vintage,,,,,5595.00
Gibson,1937,,,EH-150,7 String,Sunburst,Lap Steel,,1425.99
Gibson,2001,,Gibson Les Paul,Les Paul Special Reissue,6 String,Black,Solid,Right-Handed,799.95
Gibson,,,,USED Gibson Les Paul Traditional Pro (665),,,,,1749.99
Gibson,2009,,Gibson Les Paul,Les Paul Studio Faded,,Brown,,,675.99
Gibson,,,Gibson Les Paul,Custom,6 String,Black,,Right-Handed,2895.00
Gibson,2019,,Gibson Les Paul,,,,,,999.99
gibson,,Mahogany,,Les Paul junior tribute dc,6 String,blue stain,,Right-Handed,799.00
,,,,,,,,,2399.00
Gibson,2019,,,Gibson SG Standard Tribute Natural Walnut,,walnut,,,919.00
Gibson,2019,,Gibson Les Paul,Les Paul,6 String,Yellow,Solid,Right-Handed,1200.00
Gibson,2018,,Gibson Les Paul,Les Paul Voodoo,6 String,Juju Red,Solid,,1495.00
Gibson,,Solid Wood,,Flying V,6 String,Red,Solid,Right-Handed,1100.00
Gibson,2013,,Gibson Les Paul,Les Paul Future Tribute,6 String,Wine red,,Right-Handed,943.00
Gibson,2018,Solid Wood,,Les Paul Traditional,6 String,Sunburst,Solid,,1599.95
Gibson,2019,'Solid Wood, Mahogany',Gibson Les Paul Special,Les Paul Special,6 String,Worn Cherry,Solid,,899.00
Gibson,,Solid Wood,,Flying V,6 String,Black,Solid,Right-Handed,1295.00
Gibson,2019,,,SG 61 Standard,6 String,,Solid,,1599.00
Gibson,2019,,,Firebird Tribute,6 String,,Solid,,1049.99
Gibson,,,,,,,,,2999.00
Gibson,1985,Solid Wood,Gibson Les Paul,Les Paul Custom,6 String,Sunburst,Solid,Right-Handed,2995.00
Gibson,,,,FIREBIRD CUSTOM ONE-OFF,6 String,SILVER METALLIC FLAKE,,,3699.00
Gibson,2019,,,Gibson SG Standard Tribute Natural Walnut,,walnut,,,919.00
Gibson,2019,,Gibson Les Paul,Les Paul Standard,,,,,2199.99
Gibson,2013,,Gibson Les Paul,Les Paul Future Tribute,6 String,Wine red,,Right-Handed,943.00
Gibson,2018,Solid Wood,,Les Paul Traditional,6 String,Sunburst,Solid,,1599.95
Gibson,,,,,,,,,2499.99
Gibson,2019,'Solid Wood, Mahogany',Gibson Les Paul Special,Les Paul Special,6 String,Worn Cherry,Solid,,899.00
Gibson,,Solid Wood,,Flying V,6 String,Black,Solid,Right-Handed,1295.00
Gibson,1991,Solid Wood,Custom Shop,M - III,6 String,Black,Solid,,1795.00
Gibson,2013,,Gibson SG,SG Future Tribute,6 String,Heritage Cherry,SG,Right-Handed,943.00
GIBSON,,,,FIREBIRD STUDIO,,,,,929.00
Epiphone By Gibson,2015,,,Les Paul Ultra III,6 String,,Solid,,629.00
Gibson,,,,2015 Limited Edition SG Electric Guitar,,,,,1699.99
Gibson,2016,Mahogany,Gibson Les Paul,Les Paul Studio Plus,6 String,Clear,Solid,Right-Handed,745.00
Gibson Custom,1992,Solid Wood,,SG Custom,6 String,Red,Solid,,3000.00
Gibson,2012,,Gibson ES,ES-335,6 String,,Hollow,Right-Handed,1995.00
Gibson,,Solid Wood,,Flying V,6 String,Red,Solid,Right-Handed,1100.00
Gibson,,,Gibson SG,,,,,,865.00
Gibson,,,Gibson Les Paul,Les Paul 50s Tribute,,Black,,,850.00
Orville by Gibson,,,,Les Paul Custom,6 String,Black,Solid,Right-Handed,1499.99
Gibson,2013,Mahogany,Gibson SG,SG,6 String,Ebony,Solid,Right-Handed,879.99
Gibson,,Does not apply,,Les Paul Studio,Does not apply,Red,,Left-Handed,895.00
Gibson,2001,Mahogany,Gibson Les Paul,Les Paul Studio Gothic,6 String,Black,,Right-Handed,1499.99
Gibson,2016,,Gibson Les Paul,Les Paul Standard,6 String,Gold,Solid,Right-Handed,2099.99
Gibson,,,,,,,,,2399.00
Gibson,2019,,Gibson ES,ES-339 Studio,6 String,Black,Semi-Hollow,Right-Handed,1569.00
Gibson,2014,,,,6 String,Sunburst,Solid,Right-Handed,599.95
Gibson,,,,,,,,,3499.00
Gibson,2012,,Gibson Les Paul,Les Paul Gold Top,12 String,,,,2615.00
Gibson,,Solid Wood,,Custom Shop Chris Cornell ES-335 Tribu,6 String,Olive Drab,Solid,,7099.00
Gibson,2012,,Gibson Les Paul,Les Paul Standard,,,,,1950.00
Gibson,2016,Maple,Gibson Les Paul,Les Paul Standard,,,,,2699.00
Gibson,2019,,,SG Standard,6 String,,Solid,,1289.00
Gibson,2019,,,Gibson Les Paul 50s,6 String,,Solid,,2049.00
Gibson,1987,,Gibson Les Paul,Les Paul Studio,6-String,Wine Red,,Right-Handed,1400.00
Gibson,2000,,Gibson Les Paul,Les Paul 1960,,,,,1800.00
Gibson,,,Gibson Explorer,Explorer,,,,,1400.00
Gibson,2014,,Gibson Les Paul,Custom,6 String,Tobacco Burst,Solid,Right-Handed,1999.99
Gibson,2018,'Mahogany, Maple',Gibson Les Paul,Les Paul Classic Player Plus,6 String,Wine Red,Solid,Right-Handed,1399.99
Epiphone,1998,,Gibson Les Paul,Les Paul Special Double Cut P90,,Cherry,Solid,Right-Handed,699.00
Gibson,2002,,Gibson SG,SG Special,,Yellow,,,999.00
Gibson,2006,,,SG Angus Young,6 String,Aged Cherry,Solid,,1795.00
,,,,,,,,,1499.99
GIBSON MUSICAL INSTRUMENTS,,,,FIREBIRD ZERO,6 String,Black,,,599.85
GIBSON,2007,,Gibson SG,SG-3,,,,,875.00
Gibson,1941-1944,,,,6 String,Turquoise Blue,L7,,3600.00
Gibson,,,Custom Shop,Paul Jackson Jr Signature ES-346,6 String,Cherry Red,Semi-Hollow,Right-Handed,2495.00
Gibson,2017,,Gibson SG,SG,,Pelham Blue,,,1399.00
Gibson,2011,Mahogany,Gibson SG,Special Faded,6 String,,Solid,Right-Handed,700.00
Gibson,2019,,,Gibson Les Paul 1959 60th Anniversary,6 String,poppy lemon burst,Solid,,5999.00
Gibson,,,,Les Paul Studio,6 String,White,Solid,Right-Handed,1165.99
Gibson,2019,,,Flying V,,,,,1189.00
Gibson,2002,,Gibson SG,SG Special,,Yellow,,,999.00
Gibson,,,Gibson Les Paul,,,,,,2490.00
Gibson,2001,Mahogany,Gibson Les Paul,Les Paul Studio Gothic,6 String,Black,,Right-Handed,1499.99
GIBSON,2007,,Gibson SG,SG-3,,,,,875.00
Gibson,1981,,,Les Paul Custom,,,Solid,Right-Handed,2999.99
Gibson,2006,,,SG Angus Young,6 String,Aged Cherry,Solid,,1795.00
Gibson,2017,,Gibson SG,SG,,Pelham Blue,,,1399.00
Gibson,2011,Mahogany,Gibson SG,Special Faded,6 String,,Solid,Right-Handed,700.00
Agile,,,,3100-MCC / Les Paul,,Lemon Burst,Solid,,869.99
Gibson,2016,,,HDVCGWRCH3,6 String,Cherry Red,Solid,,1399.00
Gibson,1982,,,Bullet,6 String,Red,Solid,Right-Handed,600.00
Gibson,2015,,Gibson Les Paul Studio SR,2015 Les Paul Studio SR,6 String,Manhattan Midnight,,Right-Handed,799.00
Gibson,,,,Gibson Non-Reverse Firebird Faded Limited Copper Vintage 8lbs 4.6,,,,,999.00
Gibson,2014,,,Gibson Les Paul 1959 VOS,6 String,,Solid,,4499.00
Gibson,,,Gibson Les Paul,,,,,Right-Handed,2999.00
Gibson,,,,Les Paul JR Tribute DC Blue,,,,,599.99
,,,,,,,,,3600.00
Gibson,2003,,Gibson Les Paul,Les Paul Classic,,,,,2500.00
Gibson,2000,,,Raw Power Les Paul Standard,,,,,1999.00
Gibson,2011,,Gibson Les Paul,Les Paul Supreme,6 String,Desertburst,Solid,Right-Handed,3100.00
Gibson,2005,,Gibson Les Paul,,,,,,1199.00
Gibson,2018,Solid Wood,,SG,6 String,Heather Poly,Solid,Right-Handed,1599.00
Gibson,,,,Derek Trucks,6 String,,Solid,Right-Handed,1865.99
Gibson,,,,SG,,,,,6970.00
Gibson,,,,ES-335,6 String,Blue,,Right-Handed,1995.00
,2001,,,Les Paul Deluxe Goldtop,,,,,2399.00
Gibson,2017,,Gibson Les Paul,Les Paul Studio,6 String,Satin Cherry Red,Solid,Right-Handed,695.00
Gibson,2015,,Gibson ES,ES-345,6 String,Cherry,Semi-Hollow,,2895.00
Gibson,1996,Mahogany,Gibson SG,SG Special,6 String,Blue,,Right-Handed,1349.00
Gibson,,,,Les Paul Studio,,,,,799.99
Gibson,,Solid Wood,,Les Paul Custom 57,6 String,Black,Solid,,3295.00
Gibson,,,,2016 Les Paul Custom Shop Custom,,,,,2699.99
Gibson,2003,,,SG,6 String,Red,,,834.89
Gibson,2016,,Gibson Les Paul,Les Paul Standard,6 String,Gold,Solid,Right-Handed,2099.99
Epiphone,1998,,Gibson Les Paul,Les Paul Special Double Cut P90,,Cherry,Solid,Right-Handed,699.00
Gibson,2017,,Gibson Les Paul,Tribute,6 String,,Solid,,895.00
Epiphone By Gibson,,,,Sheraton-II,6 String,Natural,Semi-Hollow,Right-Handed,525.00
Gibson,2012,,Gibson Les Paul,Les Paul Standard,6 String,Sunburst,Solid,Left-Handed,2249.00
Gibson,,,,Les Paul Traditional,,,,,1744.00
Gibson,1968,,Gibson Les Paul Special,1955,6 String,,Solid,,2299.99
Gibson,,,,,,,,,4799.00
Gibson,,,,Flying V,6 String,,,,1499.00
Gibson,,,,Marauder,6 String,Brown,Solid,Right-Handed,999.99
Gibson,1998,Mahogany,Gibson Flying V V98,Flying V Limited Edition V98,6 String,Natural,Solid,Right-Handed,1400.00
Gibson,,,,,,,,,2099.00
Gibson,,,,,,,,,2399.00
Gibson,,,,2015 Limited Edition SG Electric Guitar,,,,,1699.99
Gibson,2003,Solid Wood,,ES-355,6 String,Black,Semi-Hollow,,2850.00
Gibson,2014,,Gibson Les Paul,Custom,6 String,Tobacco Burst,Solid,Right-Handed,1999.99
Gibson,2016,,Gibson Les Paul,Les Paul Standard 2016 T,6 String,,Solid,Right-Handed,1999.99
Gibson,,,,FIREBIRD CUSTOM ONE-OFF,6 String,SILVER METALLIC FLAKE,,,3699.00
Gibson,2006,,Gibson Les Paul,,,,,,9500.00
Gibson,,,Gibson Les Paul,Les Paul Standard LPR-8,6 String,Vintage Sunburst,Solid,Left-Handed,3100.00
Gibson,,,,,,,,,2699.00
Gibson,,Solid Wood,,Flying V,6 String,Blue,Solid,Right-Handed,1395.00
Gibson,,,,ES-175,,,,,2992.00
Gibson,,,,Flying-V,6 String,Black,Solid,Right-Handed,2399.99
Gibson,2003,Solid Wood,,ES-355,6 String,Black,Semi-Hollow,,2850.00
Gibson,2016,,Gibson Les Paul,Les Paul Standard 2016 T,6 String,,Solid,Right-Handed,1999.99
Gibson,,,,Flying V,6 String,,,,1499.00
,2001,,,Les Paul Deluxe Goldtop,,,,,2399.00
Gibson,2006,,Gibson Les Paul,,,,,,9500.00
Gibson,,,Gibson Les Paul,Les Paul Standard LPR-8,6 String,Vintage Sunburst,Solid,Left-Handed,3100.00
Gibson,1996,,,Les Paul Classic,6 String,Tobacco,Solid,Right-Handed,3499.00
Gibson,,,,,,,,,899.00
Gibson,1981,'Mahogany, mahogany w/ maple cap, mah',Gibson Les Paul,Custom,6 String,Cherry Sunburst,Solid,Right-Handed,3999.95
Gibson,,,,,,,,,2799.00
Gibson,,,,Explorer,6 String,Green,Solid,Right-Handed,1699.99
Gibson,,,,Gibson Firebird 2018 Ebony,,,,,999.99
Orville by Gibson,1991,'Maple, Mahogany',,Les Paul Custom,6 String,Ebony,Solid,Right-Handed,1549.99
Gibson,,,,Firebird Non-Reverse,,,,,3790.00
Gibson,,,,Flying-V,6 String,Black,Solid,Right-Handed,2399.99
Orville by Gibson,,,,Les Paul Standard,6 String,Sunburst,Solid,Right-Handed,1499.99
Gibson,,Solid Wood,,Flying V 1970s Reissue,6 String,Sunburst,Solid,Right-Handed,1595.00
Gibson,2018,,Gibson Les Paul,Les Paul Classic,6 String,Blue,Solid,Right-Handed,1450.00
Gibson,,,,ES-339,6 String,,Semi-Hollow,,1550.00
Gibson,2016,Mahogany,Gibson Explorer,Explorer,6 String,Black,Solid,Right-Handed,999.00
Epiphone By Gibson,,,,Sheraton-II,6 String,Natural,Semi-Hollow,Right-Handed,525.00
,,,,,,,,,3600.00
Gibson,2010,'Maple, Mahogany',,Les Paul Traditional,6 String,Ebony,Solid,Right-Handed,1799.99
Gibson,,,,,,,,,3712.00
Gibson,,,,Victory CM,6 String,,Solid,Right-Handed,1599.99
Gibson,2011,,Gibson SG,SG Special,,,,,725.00
Gibson,2017,Mahogany,SG,SG Standard,6 String,Black,Solid,,1200.00
,,,,,,,,,449.00
Gibson,1999,,,,6 String,Black,Solid,Right-Handed,750.00
Gibson,,,,Les Paul JR Tribute DC Blue,,,,,599.99
Gibson,,,Gibson Les Paul,Special Faded,,,,,1299.00
GIBSON USA,,,,,,,,,597.00
Gibson,2011,Mahogany,Gibson Les Paul,1954 Les Paul Custom Reissue,6 String,Black,Solid,Right-Handed,5299.00
Gibson,2008,,Gibson ES,ES-355,,Black,Semi-Hollow,,3195.00
Gibson Memphis,,,,,,,,,2395.00
